Attribute	Label	Weight
word.prefix2:Bo	O	-0.358256
prev_word.istitle()	B-MISC	-0.3587
next_word.lower():blijft	O	-0.358889
word.suffix3:ger	B-LOC	-0.360485
word.suffix3:som	O	-0.361759
word.prefix2:16	O	-0.361795
word.prefix3:vie	O	-0.362193
prev_word.lower():bij	O	-0.362874
prev_word.lower():oll'	O	-0.363196
word.prefix2:We	B-PER	-0.36572
word.suffix3:erk	O	-0.366735
word.wordshape():xxxx	I-PER	-0.369077
prev_word.lower():hait	B-PER	-0.369113
word.suffix3:den	B-PER	-0.370265
word.prefix2:Ju	O	-0.3717
word.suffix2:ik	O	-0.372675
word.prefix3:Bon	O	-0.374261
word.prefix3:Kre	O	-0.374567
next_word.lower():op	B-PER	-0.375179
word.suffix3:EMA	I-PER	-0.376606
word.suffix2:MA	I-PER	-0.376606
word.lower():west	O	-0.376962
word.prefix2:Sp	I-PER	-0.377971
word.prefix2:Gu	O	-0.378699
word.lower():ten	O	-0.380796
word.suffix3:gel	O	-0.380979
word.suffix2:de	B-PER	-0.381343
word.suffix2:es	O	-0.382879
word.suffix3:aam	O	-0.382912
word.prefix3:Goo	O	-0.383539
word.lower():zang	O	-0.383948
word.suffix3:Ten	O	-0.387201
word.prefix3:Ten	O	-0.387201
word.prefix3:Mal	O	-0.387892
next_word.istitle()	I-MISC	-0.390022
next_word.lower():hadde	O	-0.391286
word.suffix3:ete	O	-0.392306
word.suffix3:ooi	O	-0.392897
next_word.lower():ter	O	-0.393145
next_word.lower():von	O	-0.393903
word.lower():aovend	O	-0.394468
prev_word.lower():dochter	O	-0.394661
word.prefix2:Ja	I-PER	-0.396898
word.prefix3:HAA	I-PER	-0.397941
word.prefix3:der	O	-0.399299
word.suffix3:and	B-PER	-0.400289
word.suffix3:gen	I-PER	-0.401142
word.suffix2:AN	O	-0.401257
next_word.lower():proatte	O	-0.401559
word.prefix3:wad	O	-0.401752
word.prefix2:Oo	B-PER	-0.401985
prev_word.isdigit()	B-MISC	-0.403137
word.suffix3:wad	O	-0.403468
word.suffix3:nat	O	-0.404891
word.suffix3:vet	O	-0.405275
word.prefix3:bru	O	-0.406205
prev_word.lower():kookt	O	-0.406391
word.suffix2:ba	O	-0.407354
word.prefix3:Tjo	O	-0.408479
next_word.lower():bie	B-MISC	-0.408685
prev_word.lower():johannes	O	-0.409421
next_word.lower():soest	O	-0.409438
word.suffix3:mer	O	-0.410362
prev_word.lower():domme	O	-0.410384
prev_word.lower():n.	O	-0.413268
next_word.lower():in	O	-0.414945
word.wordshape():xxxx	B-LOC	-0.41496
prev_word.lower():vrij	O	-0.416459
word.prefix2:Sn	B-LOC	-0.416868
word.prefix3:Hee	O	-0.417863
prev_word.lower():kaptaain	O	-0.419262
next_word.lower():gong	O	-0.421456
word.wordshape():X	I-PER	-0.422537
next_word.lower():stelde	O	-0.424791
prev_word.lower():ze	B-PER	-0.425826
word.prefix3:Win	O	-0.427486
word.suffix3:lem	O	-0.428854
prev_word.lower():roip	O	-0.42888
next_word.lower():maor	B-PER	-0.430907
prev_word.lower():evengelie	O	-0.431851
word.suffix2:ke	B-LOC	-0.432087
prev_word.lower():begon	O	-0.432438
next_word.lower():laipen	O	-0.432644
word.wordshape():Xxxxxxxxxx	I-MISC	-0.434034
word.suffix3:tig	O	-0.434234
word.suffix3:uug	O	-0.434417
prev_word.lower():goie	O	-0.43467
word.wordshape():Xx	B-LOC	-0.435402
word.wordshape():Xxx	I-PER	-0.435408
word.suffix2:se	B-LOC	-0.436562
prev_word.lower():kolle	O	-0.43685
word.lower():grait	O	-0.437007
word.prefix3:Bre	O	-0.438519
word.suffix3:dij	O	-0.439881
next_word.lower():tou	I-PER	-0.441913
word.prefix3:Sti	O	-0.443583
word.suffix3:osk	O	-0.443586
word.suffix3:ten	B-LOC	-0.444939
word.lower():zeun	O	-0.445121
word.prefix2:As	O	-0.446544
word.suffix3:ing	O	-0.448433
word.prefix2:Br	O	-0.448592
prev_word.lower():noar	B-MISC	-0.448951
word.prefix3:Twi	O	-0.449867
word.prefix3:Hol	O	-0.450511
word.suffix3:oop	O	-0.454488
word.prefix3:Zoa	O	-0.455644
prev_word.lower():ter	O	-0.45734
prev_word.lower():wazzen	O	-0.462043
next_word.lower():vroagen	O	-0.462942
word.prefix2:d’	O	-0.462989
word.lower():windenergie	O	-0.463583
word.prefix3:ais	O	-0.464373
word.prefix3:Zol	O	-0.465746
word.prefix3:dia	O	-0.466294
word.wordshape():Xxxxxx'x	O	-0.468643
word.suffix3:n's	O	-0.468643
next_word.lower():pzn	I-PER	-0.468896
word.prefix3:Med	O	-0.469343
word.suffix3:urn	O	-0.469839
word.wordshape():X.	B-MISC	-0.471337
next_word.punct	O	-0.472087
word.wordshape():Xxxx.	O	-0.472285
next_word.lower():dörp	O	-0.474122
word.suffix3:aai	O	-0.474378
word.suffix3:ams	O	-0.476014
word.suffix3:nje	O	-0.476318
word.suffix2:as	O	-0.478803
word.prefix2:St	B-PER	-0.479494
word.prefix2:du	O	-0.479843
word.prefix3:Gru	B-PER	-0.480054
bias	I-LOC	-0.480551
word.prefix2:co	O	-0.480986
word.wordshape():Xxxx	I-ORG	-0.484639
prev_word.lower():om	B-PER	-0.484663
word.prefix3:Bou	O	-0.485388
word.suffix3:dam	O	-0.487601
word.lower():pekel	O	-0.488001
word.lower():jaizes	B-PER	-0.488045
next_word.lower():keek	O	-0.488259
word.prefix3:ter	O	-0.488991
next_word.lower():noorden	O	-0.489635
word.prefix3:Kno	O	-0.490415
word.prefix3:Dai	O	-0.491999
word.prefix2:ne	O	-0.493768
next_word.lower():iepman	O	-0.495069
word.prefix2:Po	O	-0.495931
prev_word.lower():maal	O	-0.499666
next_word.lower():sapmeer	O	-0.499761
next_word.lower():des	O	-0.499922
word.lower():helpen	O	-0.500179
word.lower():snieder	O	-0.500687
word.suffix2:ie	I-PER	-0.501756
next_word.lower():beden	O	-0.503667
word.wordshape():Xxxxx	I-ORG	-0.505106
next_word.istitle()	I-PER	-0.506358
prev_word.lower():scheuvels	O	-0.506571
next_word.lower():bosch	O	-0.51085
word.suffix3:orn	O	-0.512667
next_word.lower():gain	B-PER	-0.515009
next_word.lower():,	B-ORG	-0.515959
prev_word.lower():verainen	O	-0.51625
next_word.lower():’	O	-0.516447
word.prefix3:Mee	B-LOC	-0.518853
word.wordshape():xx	B-LOC	-0.518968
word.suffix3:ril	O	-0.519644
word.prefix2:St	B-MISC	-0.519956
word.prefix2:Ve	B-LOC	-0.520699
word.prefix2:Ru	O	-0.521605
word.prefix3:Hòl	O	-0.521633
word.prefix2:Hò	O	-0.521633
prev_word.lower():ol	O	-0.521809
word.prefix3:mek	O	-0.523611
next_word.lower():oet	B-PER	-0.525329
word.suffix3:ien	O	-0.527393
word.suffix3:ijs	O	-0.527848
word.suffix2:js	O	-0.527848
word.suffix2:be	O	-0.527904
next_word.lower():dochde	O	-0.52792
prev_word.lower():tussen	O	-0.528237
next_word.lower():lait	O	-0.528847
prev_word.lower():grunneger	I-MISC	-0.530262
next_word.lower():mie	B-PER	-0.530579
word.prefix3:des	O	-0.532111
word.prefix3:com	O	-0.532284
prev_word.lower():!	B-PER	-0.532633
word.wordshape():xxx	I-PER	-0.533033
prev_word.istitle()	B-PER	-0.533193
next_word.lower():joe	O	-0.534092
next_word.lower():wer	O	-0.534271
next_word.lower():kampen	O	-0.535386
word.prefix3:Loo	O	-0.537218
next_word.lower():hemel	O	-0.53767
word.prefix3:Ded	O	-0.53955
prev_word.lower():over	O	-0.539829
next_word.lower():ook	I-PER	-0.541177
word.suffix3:and	O	-0.541204
next_word.lower():luip	O	-0.541294
word.suffix3:oul	O	-0.541914
prev_word.lower():of	B-PER	-0.542766
prev_word.lower():veur	B-LOC	-0.544108
word.lower():engel	O	-0.548582
prev_word.istitle()	B-LOC	-0.548724
word.lower():des	O	-0.549257
next_word.lower():wind	O	-0.549795
word.suffix3:gje	O	-0.551839
prev_word.lower():zang	O	-0.55325
word.suffix2:ôt	O	-0.554784
word.suffix3:aan	I-PER	-0.555645
word.suffix2:nz	O	-0.555974
word.suffix3:enz	O	-0.557056
prev_word.lower():ien	B-PER	-0.557573
prev_word.lower():vrau	O	-0.558562
word.prefix3:mer	O	-0.562626
prev_word.lower():groninger	O	-0.563515
next_word.lower():.	O	-0.563757
word.lower():vraizen	O	-0.564715
prev_word.lower():gaist	O	-0.566517
word.prefix2:La	B-PER	-0.568258
word.prefix3:veu	O	-0.568277
word.wordshape():XXXX	O	-0.569473
prev_word.lower():ien	O	-0.569691
word.prefix2:Is	B-PER	-0.571227
word.lower():rietuug	O	-0.571545
word.suffix2:èn	O	-0.572055
prev_word.lower():vrou	O	-0.572587
prev_word.lower():dien	O	-0.57298
prev_word.lower():ons	B-PER	-0.573163
word.prefix3:cen	O	-0.574016
word.suffix3:olk	O	-0.57484
word.prefix2:Pa	O	-0.575839
next_word.lower():mouders	O	-0.576257
word.prefix3:zol	O	-0.576562
next_word.lower():zoltkamper	O	-0.576913
word.suffix3:der	B-LOC	-0.577173
word.suffix2:er	B-LOC	-0.578825
word.wordshape():xxxxxxxxxxx	B-MISC	-0.579122
next_word.lower():moakt	O	-0.580638
next_word.lower():ligt	O	-0.581214
word.wordshape():Xxxxxx	B-MISC	-0.583463
word.suffix2:en	B-PER	-0.584086
next_word.lower():kon	O	-0.584156
word.suffix2:en	I-PER	-0.586508
prev_word.lower():kwam	O	-0.590339
word.prefix3:Mar	O	-0.593427
word.suffix3:rak	O	-0.593959
word.isupper()	I-MISC	-0.595232
word.prefix3:Noo	O	-0.595352
word.prefix2:Ek	B-PER	-0.596715
prev_word.lower():zeun	O	-0.598527
word.suffix2:rd	O	-0.598563
word.prefix3:Luk	O	-0.598682
next_word.lower():mouk	O	-0.599023
next_word.lower():d.	B-PER	-0.599917
word.suffix2:ie	B-LOC	-0.600404
next_word.lower():west	B-LOC	-0.60253
prev_word.lower():deur	B-PER	-0.602704
prev_word.lower():'r	O	-0.603132
next_word.lower():tweidonkern	O	-0.603603
next_word.lower():raip	O	-0.605855
next_word.lower():diek	O	-0.606103
word.lower():oost	O	-0.607753
word.suffix2:ds	O	-0.607853
word.prefix2:Di	B-LOC	-0.609601
next_word.lower():heurde	B-PER	-0.612049
word.lower():zoltschepen	O	-0.61215
word.suffix2:nt	B-PER	-0.612435
word.suffix3:ost	O	-0.614378
word.suffix3:ien	B-LOC	-0.616405
prev_word.lower():boeten	O	-0.617809
word.suffix3:lke	O	-0.621636
word.suffix3:nts	O	-0.622039
prev_word.lower():ie	O	-0.622587
word.prefix3:Haa	O	-0.624885
word.prefix2:LA	O	-0.629793
word.suffix3:rug	O	-0.631039
next_word.lower():zowat	O	-0.63122
word.suffix3:see	O	-0.63348
prev_word.lower():,	O	-0.633914
prev_word.lower():verteld	O	-0.634172
word.prefix2:Fi	O	-0.636317
word.prefix3:Pot	O	-0.636417
word.prefix2:Ne	O	-0.637857
word.prefix3:men	O	-0.642471
word.suffix2:rt	O	-0.642767
word.prefix2:oo	O	-0.644171
word.lower():blaauw	O	-0.64583
next_word.lower():krigt	O	-0.646049
next_word.lower():hörn	O	-0.648269
prev_word.isdigit()	B-PER	-0.648459
word.prefix2:ce	O	-0.651349
word.suffix3:aos	O	-0.651637
word.suffix3:uid	O	-0.651947
word.suffix3:weg	O	-0.652277
word.prefix3:ber	O	-0.654703
word.wordshape():Xxxxxxxxxx	B-PER	-0.655005
prev_word.lower():haile	B-PER	-0.65758
prev_word.lower():zellen	O	-0.658671
next_word.lower():weer	B-PER	-0.659705
prev_word.lower():uut	O	-0.661146
word.wordshape():Xxxx	B-LOC	-0.661743
word.wordshape():Xxxxxxxxxx	O	-0.662559
word.suffix3:oap	O	-0.664501
word.prefix2:me	O	-0.665387
word.wordshape():xxxxxxxxxxxxxxxxxx	O	-0.666176
next_word.lower():nuigt	O	-0.667415
word.lower():heer	O	-0.66796
next_word.lower():wodden	O	-0.670473
word.prefix3:sta	O	-0.671139
word.prefix3:vol	O	-0.672648
word.suffix2:ek	B-PER	-0.674538
bias	B-LOC	-0.676213
word.suffix3:ter	B-MISC	-0.676606
prev_word.lower():'n	B-LOC	-0.676976
next_word.lower():van	B-LOC	-0.677959
word.prefix3:Bot	O	-0.678892
next_word.lower():beukemoa	O	-0.6816
word.lower():botter	O	-0.685216
word.suffix3:ten	O	-0.685606
word.prefix2:Wi	O	-0.686421
word.prefix3:poo	O	-0.688426
word.lower():grote	O	-0.694566
word.prefix3:Tja	O	-0.695375
word.prefix3:Ste	O	-0.695499
next_word.lower():vroug	O	-0.69623
word.prefix2:Da	B-PER	-0.698653
word.suffix3:ion	O	-0.698732
next_word.lower():naor	O	-0.700123
next_word.lower():opdracht	O	-0.70048
prev_word.lower():waren	O	-0.700498
prev_word.lower():in	B-MISC	-0.702995
word.suffix3:ede	O	-0.706574
word.prefix2:Me	B-PER	-0.709108
word.prefix3:Gro	B-MISC	-0.709654
word.prefix2:Ti	O	-0.711358
word.suffix3:örn	O	-0.713964
next_word.lower():muik	O	-0.715163
word.prefix3:Lam	O	-0.718295
word.lower():provinzie	O	-0.719201
word.wordshape():Xxxxxxxxxxx	B-PER	-0.719755
word.suffix3:eks	O	-0.721412
word.prefix2:Pl	O	-0.721957
word.suffix2:es	B-LOC	-0.722843
prev_word.lower():of	O	-0.728407
word.prefix2:so	O	-0.73345
word.prefix3:Wai	O	-0.736625
next_word.lower():en	O	-0.741762
word.lower():louwe	O	-0.745058
next_word.lower():stait	O	-0.745097
next_word.lower():antwoordde	O	-0.745708
next_word.lower():westen	O	-0.747338
word.prefix2:fr	O	-0.747621
word.lower():dam	O	-0.749866
prev_word.lower():g	O	-0.752383
word.prefix3:Mai	O	-0.754316
word.prefix3:Bel	O	-0.754518
word.lower():boukjes	O	-0.75813
word.lower():brug	O	-0.758294
word.suffix2:ng	B-PER	-0.760586
next_word.lower():levert	O	-0.761251
word.lower():hemel	O	-0.763457
next_word.lower():noar	O	-0.763945
word.wordshape():Xxxxxx	B-ORG	-0.765124
word.prefix2:Ri	O	-0.767265
word.prefix3:Kee	O	-0.77017
prev_word.isupper()	I-LOC	-0.771247
word.prefix2:Ba	O	-0.776288
next_word.lower():mozes	O	-0.777838
next_word.lower():?	B-PER	-0.78173
word.prefix2:po	O	-0.784219
word.prefix3:Kla	O	-0.784762
prev_word.lower():is	O	-0.785267
next_word.lower():natuur	O	-0.787215
word.prefix3:fra	O	-0.789408
next_word.lower():tou	O	-0.789473
word.suffix3:zes	O	-0.790562
next_word.lower():och	O	-0.790816
word.suffix2:ak	O	-0.793139
eos	I-PER	-0.793781
word.prefix2:Ho	O	-0.798299
next_word.lower():legt	O	-0.79844
word.wordshape():Xxxxxxxxxxxxx	B-PER	-0.799201
word.prefix2:Wi	B-LOC	-0.800904
word.lower():tru	O	-0.80194
word.suffix3:Tru	O	-0.80194
word.suffix2:ru	O	-0.80194
next_word.lower():kom	O	-0.803929
word.suffix2:ke	I-PER	-0.805149
prev_word.lower():des	O	-0.807735
word.lower():poorde	O	-0.826723
word.suffix3:uud	O	-0.826774
prev_word.lower():bonte	O	-0.827095
word.suffix2:st	B-PER	-0.827652
next_word.lower():preek	O	-0.828422
prev_word.lower():mie	O	-0.830366
word.suffix2:rn	O	-0.83186
word.prefix2:Ko	O	-0.835265
word.prefix2:hö	O	-0.835515
next_word.lower():mout	O	-0.838116
word.lower():mensken	O	-0.839334
next_word.lower():kwamp	O	-0.839367
word.suffix3:ler	O	-0.840197
word.prefix3:hör	O	-0.840991
word.suffix2:ad	O	-0.846147
word.suffix3:kie	O	-0.846999
word.prefix2:Tj	O	-0.84927
word.suffix2:ts	O	-0.8512
word.lower():lommeke	O	-0.853382
word.prefix2:Ro	O	-0.855113
word.suffix2:um	O	-0.855964
prev_word.lower():recht	O	-0.857268
prev_word.lower():geert	I-PER	-0.860834
prev_word.lower():nao	O	-0.866273
next_word.lower():nog	O	-0.868164
word.prefix3:Ger	O	-0.868638
prev_word.lower():het	O	-0.870103
word.suffix3:bel	O	-0.870161
word.suffix2:tt	O	-0.870666
word.wordshape():Xxxxx	O	-0.874372
word.prefix2:Se	O	-0.875078
next_word.lower():baone	O	-0.877477
bias	I-ORG	-0.879911
word.suffix2:ER	O	-0.88546
word.suffix3:Wit	O	-0.887781
word.wordshape():XXX	O	-0.887868
word.suffix3:iet	O	-0.888673
word.suffix3:fen	O	-0.889683
next_word.lower():dat	B-PER	-0.890267
word.prefix3:hee	O	-0.893303
word.suffix3:ber	O	-0.894633
word.prefix3:Kam	O	-0.897314
word.suffix2:ub	O	-0.897747
word.prefix3:God	O	-0.898575
word.prefix2:Ko	B-PER	-0.898648
word.suffix2:an	O	-0.899381
word.isdigit()	O	-0.899658
word.prefix3:pha	O	-0.905351
word.prefix2:ph	O	-0.905351
prev_word.lower():zègt	B-PER	-0.907011
next_word.lower():jongkerel	O	-0.907502
prev_word.punct	B-LOC	-0.911847
word.wordshape():Xxxxxx	O	-0.917091
word.suffix3:unt	O	-0.918001
word.suffix2:am	O	-0.918537
word.prefix3:Wit	O	-0.926177
next_word.lower():bedrieven	O	-0.93084
word.prefix3:hoo	O	-0.934164
word.lower():wit	O	-0.935023
prev_word.lower():meneer	O	-0.938879
next_word.lower():oomke	O	-0.941159
word.prefix3:aol	O	-0.946622
next_word.lower():roemte	O	-0.948067
word.lower():ter	O	-0.957752
word.suffix2:se	O	-0.964476
word.prefix2:Tu	O	-0.965824
prev_word.lower():en	B-MISC	-0.967876
word.suffix3:hof	O	-0.968591
next_word.istitle()	B-PER	-0.974092
word.suffix3:pke	O	-0.974225
next_word.lower():haiten	O	-0.974442
word.lower():daam	O	-0.974865
word.suffix3:moa	O	-0.976228
word.wordshape():Xxxxx	B-MISC	-0.977699
next_word.lower():bloots	O	-0.982528
word.suffix2:ao	O	-0.989138
next_word.lower():waiten	O	-0.993891
word.suffix2:rk	O	-0.998736
word.suffix3:aus	O	-1.001168
word.lower():oude	O	-1.003842
next_word.lower():wuir	O	-1.006333
word.suffix3:doa	O	-1.007693
prev_word.lower():bakker	O	-1.008511
word.prefix3:Grö	O	-1.010145
next_word.lower():was	O	-1.012542
prev_word.lower():noar	O	-1.014604
next_word.lower():zien	O	-1.015767
word.suffix2:ob	O	-1.019432
word.lower():kiele	O	-1.019505
next_word.lower():heurden	O	-1.024957
word.suffix3:ans	O	-1.032627
word.suffix3:per	O	-1.03376
next_word.lower():gungt	O	-1.034321
word.suffix3:ein	O	-1.034567
word.prefix3:Zui	O	-1.036469
word.suffix3:aip	O	-1.038579
word.prefix3:Pla	O	-1.038601
word.suffix3:kje	B-PER	-1.041099
word.prefix3:zeu	O	-1.042047
word.prefix3:nei	O	-1.046764
word.prefix3:Eng	O	-1.047701
word.lower():bere	O	-1.047897
word.prefix3:Aol	O	-1.05017
word.lower():vieftig	O	-1.052553
word.prefix2:Fa	O	-1.053825
next_word.lower():zunder	O	-1.055711
next_word.punct	B-ORG	-1.057718
word.prefix2:Co	O	-1.059602
prev_word.lower():wie	O	-1.063336
word.prefix3:duv	O	-1.063338
word.prefix3:Hom	O	-1.071632
next_word.lower():tien	B-PER	-1.074551
word.prefix2:ci	O	-1.075029
word.wordshape():Xxx	B-MISC	-1.078073
prev_word.lower():op	O	-1.079212
word.prefix3:wao	O	-1.080729
word.prefix2:Ol	O	-1.084526
prev_word.lower():knechten	O	-1.092586
word.suffix3:nse	O	-1.092649
prev_word.lower():twaalf	O	-1.093181
word.prefix2:Ed	O	-1.095729
word.suffix2:ra	O	-1.10011
word.suffix3:aog	O	-1.100771
word.prefix2:zö	O	-1.101079
word.prefix3:hem	O	-1.10208
word.prefix2:Te	O	-1.106248
word.lower():cent	O	-1.107367
next_word.lower():het	O	-1.108951
next_word.lower():smit	O	-1.114446
word.prefix2:No	B-PER	-1.115061
word.prefix3:Tru	O	-1.117055
word.prefix3:cin	O	-1.117977
prev_word.lower():boer	O	-1.12175
word.prefix2:Zw	O	-1.122776
word.prefix3:Kas	O	-1.122979
word.suffix3:gie	O	-1.125859
next_word.lower():boven	O	-1.126839
word.lower():kees	O	-1.130808
prev_word.lower():wet	O	-1.131814
word.wordshape():XXXXXXXXX	O	-1.132202
prev_word.lower():en	O	-1.134367
word.suffix2:is	O	-1.135176
prev_word.lower():‘	B-PER	-1.135474
prev_word.lower():zes	O	-1.136415
next_word.lower():grieze	O	-1.136861
word.isupper()	O	-1.144633
next_word.lower():heb	O	-1.151948
word.suffix2:on	O	-1.156901
word.prefix2:Ja	O	-1.158755
prev_word.lower():kriegen	O	-1.16038
next_word.lower():moandag	O	-1.161343
word.lower():bestuur	O	-1.166862
word.prefix3:Eve	O	-1.170672
word.prefix2:Ev	O	-1.170672
word.prefix2:Is	O	-1.177011
word.prefix2:Sw	O	-1.177011
word.prefix3:Sie	O	-1.17919
next_word.lower():kerk	O	-1.179437
word.suffix3:her	O	-1.182979
word.prefix3:gri	O	-1.184567
word.lower():der	I-PER	-1.185324
next_word.lower():huil	O	-1.190615
word.suffix3:nao	O	-1.192929
next_word.lower():op	O	-1.193533
next_word.lower():hoag	O	-1.202507
prev_word.punct	B-MISC	-1.203676
prev_word.isupper()	B-PER	-1.20601
next_word.lower():vrijdag	O	-1.206969
word.prefix3:soa	O	-1.207384
word.prefix2:Ka	B-LOC	-1.213856
word.suffix3:nie	O	-1.214459
prev_word.lower():bie	O	-1.2252
word.prefix2:Fe	O	-1.225819
prev_word.lower():olle	O	-1.238429
word.wordshape():xxxxxxxxxxxxxxxxxxx	O	-1.240101
word.prefix2:Be	B-PER	-1.243422
word.suffix3:vel	O	-1.251129
prev_word.isupper()	B-MISC	-1.25408
word.prefix3:Mun	O	-1.254525
word.prefix3:Mee	O	-1.255457
next_word.lower():dee	O	-1.261685
prev_word.istitle()	I-LOC	-1.267797
prev_word.lower():dou	O	-1.272463
prev_word.lower():nao	B-PER	-1.284025
word.lower():knoal	O	-1.286713
word.wordshape():xxxxxx'x	O	-1.293412
word.prefix3:Rei	O	-1.293951
word.lower():voader	B-PER	-1.295615
word.suffix3:mst	O	-1.297156
word.suffix3:ten	B-MISC	-1.311141
word.suffix3:tad	O	-1.316931
prev_word.lower():bestuur	O	-1.318629
word.suffix3:oag	O	-1.318937
word.suffix2:rm	O	-1.324525
word.prefix2:Sa	O	-1.331134
word.prefix3:Maa	B-LOC	-1.33542
word.prefix3:omm	O	-1.335736
word.prefix3:Wil	O	-1.36257
word.suffix3:man	O	-1.365792
word.suffix3:bit	O	-1.367837
word.lower():kloas	O	-1.372325
next_word.lower():zoo	B-PER	-1.372959
word.wordshape():dd	O	-1.376917
word.lower():laid	O	-1.387771
prev_word.lower():was	O	-1.391913
word.suffix3:sel	O	-1.392877
word.wordshape():Xxxxxxxxxxxxx	O	-1.394883
next_word.lower():schut	O	-1.395734
word.suffix3:des	O	-1.40144
word.prefix3:Moz	O	-1.401843
word.prefix3:Ket	O	-1.402739
word.suffix3:oek	O	-1.406336
word.prefix2:Lo	O	-1.410409
word.suffix3:nes	O	-1.41063
word.prefix2:am	O	-1.417405
word.suffix3:ert	O	-1.420127
word.lower():god	O	-1.425167
word.suffix3:God	O	-1.425167
word.suffix3:ude	O	-1.425539
prev_word.lower():'e	O	-1.425561
prev_word.lower():de	B-PER	-1.425814
word.ingazetteer	O	-1.433264
word.prefix3:lij	O	-1.433366
word.lower():pait	O	-1.436319
next_word.lower():proaten	B-PER	-1.441858
word.wordshape():Xxxxxxx	O	-1.442957
prev_word.lower():aan	O	-1.446913
word.prefix2:El	O	-1.454482
word.prefix3:twa	O	-1.464515
word.suffix3:eis	O	-1.470094
word.suffix2:ap	O	-1.470912
word.suffix2:ma	O	-1.471619
next_word.lower():cent	O	-1.471952
word.suffix3:fer	O	-1.472212
word.prefix3:Dri	O	-1.487795
word.suffix3:tas	O	-1.49052
word.suffix3:ene	O	-1.494945
word.prefix2:de	O	-1.501428
next_word.lower():wordt	O	-1.504194
word.prefix3:vru	O	-1.513594
prev_word.lower():.	B-PER	-1.518804
word.lower():ommeland	O	-1.51901
next_word.lower():maark	O	-1.529168
word.lower():duvel	O	-1.532529
prev_word.lower():heer	O	-1.545474
prev_word.lower():oet	O	-1.546968
word.wordshape():Xxxxxxxxxxx	O	-1.553732
word.prefix2:ol	O	-1.565919
next_word.lower():haitte	O	-1.566055
word.wordshape():Xxxxxxxx	O	-1.569629
word.suffix2:'s	O	-1.571837
word.lower():stad	O	-1.575633
next_word.lower():riek	O	-1.580732
word.wordshape():XXXXX	O	-1.596902
word.lower():snijwitje	O	-1.597899
word.lower():mij	O	-1.602225
word.lower():hoes	O	-1.607368
word.lower():hörn	O	-1.619393
prev_word.lower():grunneger	O	-1.619916
bias	I-PER	-1.656739
word.suffix2:oa	O	-1.659873
word.wordshape():Xxxx	B-MISC	-1.670059
next_word.lower():teis	O	-1.671871
prev_word.lower():roege	O	-1.675822
next_word.lower():dikemoa	O	-1.692694
prev_word.lower():in	O	-1.705311
word.wordshape():Xxxxxxxxx	O	-1.709694
word.prefix2:ao	O	-1.710906
word.lower():wad	O	-1.711613
word.wordshape():Xxxxxxxxxxxxxx	O	-1.721929
next_word.lower():ommeland	O	-1.725225
word.suffix2:us	O	-1.733321
prev_word.lower():berend	O	-1.771288
word.prefix3:wes	O	-1.775639
word.prefix2:Je	O	-1.794902
word.lower():veuregen	O	-1.812944
next_word.lower():verske	O	-1.814669
word.prefix3:Dam	O	-1.816779
prev_word.lower():vieftig	O	-1.840415
prev_word.lower():nou	B-PER	-1.842205
word.suffix3:arm	O	-1.849826
prev_word.lower():van	O	-1.859535
word.wordshape():Xxxxxxxxxxxxxxx	O	-1.870478
prev_word.lower():voader	O	-1.885142
next_word.lower():wad	O	-1.907103
prev_word.lower():de	O	-1.938375
word.prefix2:Pi	O	-1.943538
word.suffix3:een	O	-1.955755
prev_word.lower():gelukkig	O	-1.960716
prev_word.lower():boukjes	O	-1.969182
word.prefix3:Gru	O	-1.986315
