Attribute	Label	Weight
word.wordshape():XXXX.	B-PER	0.24792
word.suffix3:KL.	B-PER	0.24792
word.prefix3:NIK	B-PER	0.24792
word.prefix2:NI	B-PER	0.24792
word.lower():wipstaart	B-PER	0.247895
word.prefix3:Wip	B-PER	0.247895
word.prefix2:za	O	0.247801
word.suffix3:pad	I-LOC	0.247768
next_word.lower():aovend	B-MISC	0.247711
word.lower():ssstt	O	0.247691
word.suffix3:stt	O	0.247691
word.prefix2:va	I-ORG	0.247686
prev_word.lower():twijoogje	O	0.247565
word.prefix3:All	B-ORG	0.247493
word.lower():marché	I-ORG	0.24749
word.suffix3:ché	I-ORG	0.24749
prev_word.lower():bon	I-ORG	0.247477
next_word.lower():daar	I-ORG	0.247294
word.suffix2:hé	I-ORG	0.247205
word.suffix2:rn	I-MISC	0.246881
next_word.lower():griep	B-PER	0.246758
word.lower():sophiao	I-MISC	0.246514
word.prefix3:Sop	I-MISC	0.246514
prev_word.lower():mariao	I-MISC	0.246514
next_word.punct	B-PER	0.245998
next_word.lower():teis	I-PER	0.2459
word.lower():loppersom	B-LOC	0.245638
word.lower():ieder	O	0.245594
next_word.lower():en	I-LOC	0.245025
word.prefix3:Beg	O	0.244935
word.wordshape():x	B-LOC	0.244784
word.suffix2:je	B-ORG	0.244514
prev_word.lower():luken	I-PER	0.244482
word.lower():kikt	O	0.244218
word.suffix3:ent	O	0.244209
word.suffix3:oes	I-PER	0.243735
word.prefix3:Zwo	B-LOC	0.24349
next_word.lower():vaok	O	0.243083
word.suffix3:van	I-ORG	0.242775
eos	I-MISC	0.242249
word.suffix2:lk	B-PER	0.242241
word.suffix3:Dei	O	0.242191
word.prefix3:Dei	O	0.242191
prev_word.lower():e.	I-PER	0.242016
word.suffix3:Ja	O	0.241873
word.suffix2:Ja	O	0.241873
word.prefix3:Ja	O	0.241873
prev_word.lower():trok	B-PER	0.241852
word.lower():nooit	O	0.241629
word.prefix3:Maa	I-ORG	0.241532
word.suffix3:oor	B-LOC	0.241355
next_word.lower():reerend	B-PER	0.241291
word.lower():meter	O	0.240789
word.prefix3:Rao	O	0.240678
word.lower():appeldoorn	B-LOC	0.240022
word.suffix2:ik	I-PER	0.239742
word.suffix3:Zoo	O	0.239614
word.prefix2:Va	I-PER	0.239511
word.lower():siktoaris	O	0.239471
prev_word.lower():van	I-ORG	0.239072
word.suffix3:ser	O	0.239054
word.lower():der	O	0.238825
word.suffix3:des	I-MISC	0.238802
next_word.lower():zien	B-MISC	0.238732
next_word.lower():din	I-MISC	0.238535
word.prefix2:So	I-MISC	0.238496
prev_word.lower():oethoester	I-LOC	0.23844
word.prefix3:Hem	B-LOC	0.238095
prev_word.lower():drei	O	0.237663
prev_word.lower():gouie	I-MISC	0.237645
next_word.lower():.	I-PER	0.23756
word.prefix2:Lu	B-PER	0.237005
next_word.istitle()	B-ORG	0.236964
word.prefix2:oe	O	0.236945
word.prefix3:Hoe	I-PER	0.236732
word.suffix3:ais	B-PER	0.236382
word.suffix2:en	B-MISC	0.236372
next_word.lower():'n	I-MISC	0.236063
word.lower():visser	O	0.236003
prev_word.lower():naitn	O	0.235936
prev_word.lower():v.	B-LOC	0.235921
next_word.lower()::	B-PER	0.235781
word.prefix3:Bru	I-PER	0.235768
word.lower():kiek	O	0.235689
word.prefix3:Ove	O	0.235541
word.prefix2:Ov	O	0.235541
word.prefix3:Alm	B-LOC	0.235508
prev_word.lower():zeer	O	0.235027
word.prefix3:Haa	I-MISC	0.234894
word.prefix3:Mis	O	0.234857
word.prefix3:Bes	O	0.234682
word.lower():elkenaine	O	0.23466
word.prefix2:mi	O	0.234633
next_word.lower():noar	B-PER	0.234629
word.suffix3:ide	O	0.234604
word.lower():heeren	O	0.234595
word.lower():d	O	0.234319
word.prefix3:Spa	O	0.234281
prev_word.lower():grönneger	I-ORG	0.234211
prev_word.lower():moar	B-PER	0.233804
word.lower():kouers	B-MISC	0.233799
word.lower():van	I-ORG	0.233676
next_word.lower():kampengoa	O	0.233639
word.prefix3:oet	O	0.233435
word.suffix2:ai	I-MISC	0.233218
word.prefix3:Beu	I-PER	0.233192
next_word.lower():mos	I-MISC	0.233021
word.suffix3:Mij	I-LOC	0.232802
word.prefix3:Mij	I-LOC	0.232802
word.suffix2:ds	B-PER	0.232786
word.prefix3:Hoo	B-MISC	0.232656
word.suffix2:ge	I-LOC	0.232556
word.lower():mij	I-LOC	0.231263
word.lower():jampies	B-PER	0.2305
next_word.lower():kwam	B-LOC	0.230357
word.lower():saotansche	O	0.230308
word.prefix3:Sao	O	0.230308
next_word.lower():vrouluu	O	0.230308
word.wordshape():xxxxxxxxxxxxxxxxxx	B-MISC	0.230295
word.prefix3:Jan	I-MISC	0.230259
word.prefix3:gro	O	0.22972
word.lower():diekemoa	B-PER	0.22967
word.suffix2:ze	B-MISC	0.229642
word.lower():trude	B-PER	0.229607
word.lower():laimnheer	O	0.229463
word.suffix3:nke	O	0.2293
word.suffix2:ek	I-PER	0.228407
word.prefix2:te	I-PER	0.228247
word.lower():vanzulf	O	0.227698
word.prefix3:Spr	I-ORG	0.227666
word.prefix2:Se	B-PER	0.227493
word.suffix3:iek	I-LOC	0.22717
word.suffix3:kse	O	0.226709
word.suffix3:unt	B-PER	0.226556
next_word.lower():heb	B-LOC	0.226385
prev_word.lower():naor	B-PER	0.22572
word.lower():gouie	B-MISC	0.225694
word.lower():filippi	I-LOC	0.225437
word.suffix3:ppi	I-LOC	0.225437
word.suffix2:pi	I-LOC	0.225437
prev_word.lower():cesaréoa	I-LOC	0.225437
word.suffix2:uw	B-ORG	0.224912
prev_word.lower():mouk	B-PER	0.224877
word.lower():kon	O	0.224542
next_word.lower():zulf	I-PER	0.224108
word.suffix2:eu	B-PER	0.223101
word.lower():nanne	B-PER	0.222833
word.prefix3:Nan	B-PER	0.222833
next_word.lower():hand	O	0.222443
word.suffix3:PKE	I-PER	0.222363
word.prefix3:PIE	I-PER	0.222363
word.prefix3:Zui	B-LOC	0.222107
next_word.lower():wezen	I-LOC	0.222047
word.lower():spröt	B-PER	0.221646
word.lower():ouwerd	I-PER	0.221612
word.prefix3:Ouw	I-PER	0.221612
next_word.lower():deur	B-LOC	0.221411
prev_word.lower():zegt	B-PER	0.221221
word.prefix3:Fil	I-LOC	0.221183
word.prefix2:PI	I-PER	0.220938
word.lower():joar	O	0.220735
word.suffix3:röt	B-PER	0.220369
next_word.lower():boekde	B-PER	0.220316
word.lower():kemedie	O	0.220284
word.suffix3:Hij	O	0.220135
prev_word.lower():befoamde	B-PER	0.219711
word.prefix2:wo	O	0.21953
prev_word.lower():menisten	O	0.219289
word.suffix2:Is	O	0.219195
word.lower():de	B-MISC	0.219104
word.suffix2:nn	B-LOC	0.218999
prev_word.lower():as	B-LOC	0.218998
word.suffix2:ël	B-LOC	0.218879
word.prefix3:Jul	O	0.218707
word.suffix3:Is	O	0.218551
word.prefix3:Is	O	0.218551
next_word.lower():mooi	B-LOC	0.218385
word.lower():cultuurkoart	I-MISC	0.2182
prev_word.lower():toerisme	I-MISC	0.218188
word.prefix2:Ou	I-PER	0.218183
next_word.lower():cultuurkoart	B-MISC	0.218158
word.prefix3:Loo	B-PER	0.217969
word.lower():toerisme	B-MISC	0.217902
prev_word.lower():stun	B-PER	0.217872
word.suffix3:sme	B-MISC	0.217763
word.lower():bouwmantje	O	0.217586
word.lower():raidaip	B-LOC	0.217378
word.prefix3:was	O	0.217377
word.lower():freerk	B-PER	0.217368
word.lower():jonkje	O	0.21733
word.suffix3:aus	B-PER	0.21732
prev_word.lower():paor	B-PER	0.21714
word.suffix3:uie	B-MISC	0.217081
word.lower():'n	O	0.217061
word.prefix3:Cul	I-MISC	0.216915
word.prefix2:be	O	0.216799
word.lower():ebbens	I-PER	0.216694
word.prefix3:Ebb	I-PER	0.216694
word.prefix2:Eb	I-PER	0.216694
prev_word.lower():mouten	O	0.216626
word.prefix3:Zwi	B-LOC	0.216548
next_word.lower():ook	B-MISC	0.21653
prev_word.lower():tussen	B-MISC	0.216474
word.prefix3:flo	O	0.216344
word.prefix2:Ke	I-MISC	0.216296
word.lower():kloaske	B-PER	0.216259
word.lower():proaten	O	0.216199
word.prefix2:Cu	I-MISC	0.216072
word.lower():kapernaum	B-LOC	0.216016
word.suffix3:aum	B-LOC	0.216016
word.prefix3:Kap	B-LOC	0.216016
prev_word.lower():ter	I-PER	0.215788
word.lower():evengelie	B-ORG	0.215768
word.suffix2:ig	B-MISC	0.215737
word.prefix2:ki	O	0.215734
word.suffix3:aol	O	0.215214
prev_word.lower():hinnerk	I-PER	0.215201
word.lower():jonges	O	0.215076
next_word.lower():wor	O	0.214935
word.lower():nederl.	B-ORG	0.214875
word.wordshape():Xxxxxx.	B-ORG	0.214875
word.suffix3:rl.	B-ORG	0.214875
next_word.lower():gymn.	B-ORG	0.214875
word.prefix3:Fri	B-LOC	0.214804
prev_word.lower():prins	B-PER	0.214625
word.lower():baistje	O	0.214596
word.suffix2:l.	B-ORG	0.214434
word.prefix2:Sn	B-PER	0.214397
word.prefix3:Vri	I-LOC	0.214078
word.lower():dikkens	I-PER	0.213872
word.suffix2:ke	O	0.213512
word.suffix3:Goa	O	0.21284
next_word.lower():!	I-LOC	0.212819
word.lower():jaikesdoagen	O	0.212419
word.lower():evers	B-PER	0.211818
prev_word.lower():aarme	O	0.211407
next_word.lower():post	B-LOC	0.211256
word.lower():jampie	B-PER	0.211219
word.prefix3:Jam	B-PER	0.211167
word.suffix3:ört	O	0.210425
prev_word.lower():n.	B-MISC	0.210355
word.prefix2:As	B-MISC	0.210282
word.prefix3:zör	O	0.210215
word.suffix2:n'	O	0.210076
word.prefix3:Ned	B-ORG	0.209101
next_word.lower():en	B-ORG	0.209033
word.lower():wonsdag	O	0.208897
word.lower():of	O	0.208863
word.lower():doar	O	0.208853
word.prefix2:Ha	B-PER	0.208314
word.suffix2:dn	O	0.208314
next_word.lower():dikke	O	0.207898
next_word.lower():muike	B-PER	0.20778
word.lower():gommes	O	0.207686
next_word.lower():dialect	B-MISC	0.207587
next_word.lower():allerdeegs	B-PER	0.207452
word.prefix3:Okk	I-PER	0.207245
word.suffix3:och	O	0.207109
word.lower():olle	O	0.207026
word.suffix3:ift	I-PER	0.20681
word.lower():ik	O	0.206721
word.prefix3:Gev	O	0.206544
word.wordshape():xxxxx'x	O	0.206441
word.lower():hannekemaaiers	B-MISC	0.206228
word.lower():.	I-MISC	0.206151
word.wordshape():.	I-MISC	0.206151
word.suffix3:.	I-MISC	0.206151
word.suffix2:.	I-MISC	0.206151
word.prefix3:.	I-MISC	0.206151
word.prefix2:.	I-MISC	0.206151
prev_word.lower():ploats	O	0.20599
word.prefix2:Al	B-ORG	0.205925
word.prefix2:Ko	I-PER	0.205764
word.lower():paas	O	0.205705
next_word.lower():waart	B-PER	0.205645
word.suffix3:örn	I-LOC	0.205365
word.suffix3:zze	B-MISC	0.20533
word.prefix2:Ok	I-PER	0.205269
next_word.lower():brutte	O	0.205026
word.suffix3:art	O	0.204174
word.suffix3:lle	B-MISC	0.20398
word.lower():stadhoeslewaai	O	0.203702
next_word.istitle()	B-LOC	0.203588
word.suffix3:K	B-PER	0.203008
word.suffix2:K	B-PER	0.203008
word.prefix3:K	B-PER	0.203008
word.prefix2:K	B-PER	0.203008
next_word.lower():waas	O	0.202485
word.suffix2:'t	O	0.202376
word.suffix3:aar	I-PER	0.202212
word.prefix2:Al	O	0.201731
word.lower():houveul	O	0.201719
prev_word.lower():groot	I-LOC	0.201623
word.suffix3:ors	B-MISC	0.201529
next_word.lower():hagedoorn	B-PER	0.201461
word.lower():hidde	B-PER	0.201401
word.prefix3:Hid	B-PER	0.201401
word.lower():vrund	O	0.201253
word.suffix3:'t	O	0.200538
word.prefix3:'t	O	0.200538
word.lower():spaigel	B-PER	0.200219
next_word.lower():zuud	B-LOC	0.20017
word.suffix2:bi	O	0.199799
word.prefix3:Ben	I-PER	0.199709
prev_word.lower():dus	B-MISC	0.199446
word.prefix3:Vra	B-LOC	0.199097
word.lower():loug	O	0.198832
word.suffix3:Dan	O	0.198814
word.suffix3:edn	O	0.1988
word.suffix2:rs	B-PER	0.198635
word.lower():zoaterdaag	O	0.198412
next_word.lower():roulf	O	0.198344
word.suffix3:ard	B-PER	0.19827
next_word.lower():ook	B-LOC	0.19814
next_word.lower():laip	B-PER	0.197845
word.suffix3:oat	B-LOC	0.197839
word.suffix3:ien	B-MISC	0.197556
word.prefix3:Pos	I-LOC	0.197436
word.lower():oabels	B-PER	0.197414
word.lower():rabbi	O	0.19732
word.suffix3:bbi	O	0.19732
word.prefix3:Rab	O	0.19732
next_word.lower():sluig	B-PER	0.197209
word.suffix2:r.	B-PER	0.197138
word.lower():moar	O	0.197116
word.lower():post	I-LOC	0.197114
word.prefix3:Sch	O	0.196701
word.prefix2:Sc	O	0.196701
word.prefix2:Le	B-ORG	0.196504
word.prefix3:Rom	B-MISC	0.1965
next_word.lower():gait	B-PER	0.196314
next_word.lower():van	B-MISC	0.195693
prev_word.lower():g.	I-MISC	0.195537
word.lower():meschien	O	0.195308
word.lower():een	O	0.19498
word.lower():wat	O	0.194875
word.lower():gestommel	O	0.194703
next_word.lower():niks	O	0.194521
word.lower():binn'	O	0.194481
word.wordshape():Xxxx'	O	0.194481
word.suffix3:nn'	O	0.194481
word.lower():koom	O	0.194138
word.prefix3:Wel	O	0.193972
next_word.lower():was	I-LOC	0.193727
word.lower():raitdaip	B-LOC	0.193486
prev_word.lower():haarm	B-PER	0.193459
word.prefix3:van	I-ORG	0.193429
prev_word.lower():,	B-PER	0.193247
next_word.lower():holt	B-PER	0.192864
prev_word.lower():mit	B-LOC	0.192488
word.suffix3:ogs	O	0.19216
prev_word.lower():dei	O	0.191782
next_word.lower():dòè	O	0.19178
word.suffix2:ul	B-LOC	0.191725
word.lower():zuud	I-LOC	0.191725
word.suffix3:ast	O	0.191601
word.lower():vaoder	O	0.19143
word.lower():elke	O	0.191349
word.lower():hooge	O	0.189909
word.suffix3:oge	O	0.189811
word.lower():maor	O	0.189763
word.lower():schijndel	I-PER	0.189756
next_word.lower():törft	B-PER	0.189565
word.prefix3:Ied	O	0.189527
next_word.lower():joar	O	0.189455
word.suffix3:ken	O	0.1893
word.prefix2:Kr	O	0.188859
next_word.lower():leste	B-PER	0.188747
word.prefix3:Zul	O	0.188632
word.suffix3:tou	O	0.188614
word.lower():farizeeërs	B-MISC	0.188501
word.suffix3:kke	O	0.188262
prev_word.lower():zien	O	0.188184
word.lower():bovenste	O	0.187921
word.lower():zijl	I-PER	0.187438
word.suffix3:IJL	I-PER	0.187438
word.suffix2:JL	I-PER	0.187438
word.prefix3:ZIJ	I-PER	0.187438
word.prefix2:ZI	I-PER	0.187438
word.prefix3:Kon	O	0.187433
word.suffix3:örp	B-LOC	0.187369
word.suffix2:rt	B-LOC	0.187149
word.lower():grotendrift	I-PER	0.187019
word.suffix3:lad	O	0.186734
prev_word.lower():marten	I-PER	0.186678
word.wordshape():XXXXX	I-PER	0.186647
word.lower():cesaréoa	B-LOC	0.186642
word.suffix3:éoa	B-LOC	0.186642
word.prefix3:Ces	B-LOC	0.186642
next_word.lower():filippi	B-LOC	0.186642
word.lower():farizeeuwse	B-MISC	0.18663
word.suffix3:wse	B-MISC	0.18663
next_word.lower():menselkhaaid	B-MISC	0.18663
next_word.isupper()	I-MISC	0.18647
word.lower():kopke	O	0.186458
word.prefix2:Oo	O	0.186351
word.suffix2:rp	B-LOC	0.186189
word.lower():bouk	I-PER	0.186184
word.suffix2:ap	B-PER	0.186146
word.prefix2:Vr	I-PER	0.186124
word.lower():moolenaar	I-PER	0.18573
prev_word.lower():frieso	I-PER	0.18573
word.suffix2:om	O	0.185635
word.prefix2:De	B-ORG	0.185564
next_word.lower():leggen	O	0.185462
word.lower():rammelende	O	0.184395
next_word.lower():woagenlast	O	0.184395
word.prefix3:App	B-LOC	0.184343
word.lower():mientje	B-PER	0.183797
word.suffix3:tha	B-PER	0.183748
word.prefix3:WIN	O	0.183723
word.suffix3:BUS	I-PER	0.183649
word.suffix2:US	I-PER	0.183649
word.lower():in	B-MISC	0.183325
word.lower():oet	O	0.183305
word.lower():bus	I-PER	0.183289
word.prefix2:Do	B-ORG	0.182926
word.lower():hambörg	B-LOC	0.182351
word.prefix3:Ham	B-LOC	0.182351
word.prefix2:Bo	B-MISC	0.181977
word.suffix3:Nee	O	0.181929
word.lower():gebeurde	O	0.181879
prev_word.lower():zeeden	O	0.181134
next_word.lower():wief	B-MISC	0.18102
word.prefix3:Eve	B-MISC	0.18098
word.prefix2:Ev	B-MISC	0.18098
word.prefix2:la	O	0.180763
word.lower():koopman	B-PER	0.18042
word.wordshape():xxxxxxx	B-PER	0.180394
next_word.lower():moordlust	O	0.180351
word.lower():gruinhof	I-PER	0.180039
word.lower():heedn	O	0.17989
word.lower():nee	O	0.179615
word.prefix3:Zön	O	0.179494
word.lower():filippus	B-PER	0.17945
word.suffix3:pus	B-PER	0.17945
word.lower():winter	O	0.179287
word.prefix2:Bl	B-PER	0.17873
word.suffix2:je	O	0.17868
next_word.lower():hè	B-PER	0.178618
word.lower():moring	I-PER	0.178506
prev_word.lower():hennie	I-PER	0.178506
prev_word.lower():'t	B-MISC	0.178149
word.suffix3:hap	I-LOC	0.178046
word.lower():op	O	0.177793
word.prefix2:As	B-LOC	0.177673
word.lower():b.	B-PER	0.177226
word.suffix3:B.	B-PER	0.177226
word.suffix2:B.	B-PER	0.177226
word.prefix3:B.	B-PER	0.177226
word.prefix2:B.	B-PER	0.177226
word.suffix3:Dam	I-LOC	0.177184
word.lower():dam	I-LOC	0.177164
word.lower():vleesches	O	0.177118
next_word.lower():was	B-LOC	0.176811
word.suffix3:ren	O	0.176402
prev_word.lower():jezus	B-PER	0.176296
prev_word.lower():verstand	O	0.17613
prev_word.lower():peiter	I-PER	0.175892
word.lower():28	I-MISC	0.175835
word.suffix3:28	I-MISC	0.175835
word.suffix2:28	I-MISC	0.175835
word.prefix3:28	I-MISC	0.175835
next_word.lower():maai	I-MISC	0.175835
word.lower():klompmaoker	O	0.175587
word.suffix3:lem	B-LOC	0.175514
word.lower():groningse	B-MISC	0.175461
word.prefix3:Geb	O	0.17539
next_word.lower():namen	B-MISC	0.175325
word.suffix3:was	O	0.175168
word.prefix2:Ro	I-LOC	0.175091
prev_word.lower():achterwegen	B-LOC	0.17505
prev_word.lower():aan	B-PER	0.174974
prev_word.lower():lachte	B-PER	0.174908
word.prefix2:Is	B-ORG	0.174111
word.suffix2:lf	B-MISC	0.173441
next_word.lower():kloas	O	0.173412
word.prefix3:Fil	B-PER	0.173252
word.wordshape():Xxxxxxxxxxx	B-LOC	0.173104
next_word.lower():welmout	I-PER	0.172939
word.lower():de	I-MISC	0.172787
word.suffix2:is	I-PER	0.172234
prev_word.lower():wil	O	0.172159
word.lower():goud	O	0.172118
next_word.lower():spijde	B-PER	0.172072
word.lower():k	B-PER	0.172042
word.prefix3:sto	O	0.171709
word.lower():gedien	O	0.171592
word.suffix2:ei	B-PER	0.171492
prev_word.lower():boeten	B-MISC	0.171376
word.prefix2:an	O	0.171205
next_word.lower():mörgen	O	0.171122
word.suffix3:uig	O	0.171111
next_word.lower():wôr	O	0.171039
word.suffix3:rde	O	0.170949
word.suffix3:aan	B-MISC	0.170888
word.lower():paiterke	B-PER	0.170887
word.prefix3:Paa	O	0.170756
prev_word.lower():niks	O	0.170449
word.suffix2:is	B-MISC	0.170445
next_word.lower():zingen	I-LOC	0.170366
word.prefix3:Kem	O	0.1703
word.prefix3:Hou	O	0.170111
next_word.lower():beer	B-LOC	0.17011
word.prefix2:ie	O	0.169832
word.prefix2:28	I-MISC	0.169719
next_word.lower():piepke	B-PER	0.169611
prev_word.lower():andere	B-MISC	0.169479
word.suffix3:oat	I-MISC	0.169208
word.lower():gabri	B-PER	0.169102
word.suffix3:bri	B-PER	0.169102
word.prefix3:Sni	B-MISC	0.168963
word.lower():lijnao	B-PER	0.168889
word.lower():hòlland	B-LOC	0.168791
word.prefix3:Spr	B-PER	0.168589
next_word.lower():het	I-ORG	0.168414
next_word.lower():bus	B-PER	0.168245
next_word.lower():boekou	B-PER	0.16814
word.wordshape():'x	B-MISC	0.167937
word.suffix2:nk	I-PER	0.167885
prev_word.lower():ten	I-LOC	0.167475
word.lower():rieksdoalders	O	0.167357
word.wordshape():xxxxxxxxxxx	I-LOC	0.167295
word.suffix3:ver	O	0.166959
word.lower():fraische	B-MISC	0.166899
next_word.lower():autocaroussel	B-MISC	0.166899
next_word.lower():nog	B-LOC	0.166451
word.suffix3:nao	I-PER	0.166346
next_word.lower():hetter	B-PER	0.166107
next_word.lower():muik	B-PER	0.166051
word.prefix3:Hee	B-MISC	0.165924
word.suffix3:van	B-PER	0.165812
next_word.lower():mainst	I-PER	0.165812
word.prefix2:ho	O	0.165796
word.lower():snieders	O	0.165663
next_word.lower():dam	B-LOC	0.16553
word.lower():helaas	O	0.165482
next_word.lower():zijl	B-PER	0.165437
word.prefix3:Mor	I-PER	0.165251
word.suffix2:id	O	0.164825
word.suffix2:ie	B-PER	0.16472
word.lower():kadde	O	0.164658
word.lower():vilder	O	0.164577
word.suffix3:doa	B-PER	0.164517
next_word.lower():oosterhörn	O	0.164488
word.suffix3:iao	B-LOC	0.164452
next_word.lower():zette	O	0.164401
next_word.lower():haspelde	B-PER	0.164365
word.lower():gloazen	O	0.16395
word.suffix3:rns	O	0.163926
word.suffix3:lie	B-ORG	0.163852
word.lower():kirchenring	I-PER	0.163851
word.prefix3:Kir	I-PER	0.163851
prev_word.lower():hans	I-PER	0.163851
word.prefix3:Kop	O	0.163608
word.lower():heurt	O	0.163311
word.lower():käppen	B-PER	0.163222
word.prefix3:Käp	B-PER	0.163222
word.prefix2:Kä	B-PER	0.163222
word.suffix3:opt	O	0.162981
word.suffix3:a's	B-MISC	0.162939
word.prefix2:Di	B-PER	0.162715
word.lower():nainoord	I-PER	0.162663
word.suffix2:d'	B-MISC	0.162481
word.suffix3:dje	O	0.162255
word.prefix2:El	I-PER	0.162232
word.prefix3:Kad	O	0.162125
word.lower():meisjes	B-ORG	0.16209
word.prefix3:Mei	B-ORG	0.16209
next_word.lower():kweekschoul	B-ORG	0.16209
word.prefix2:sl	O	0.161982
word.suffix2:in	I-PER	0.161776
word.suffix3:hop	O	0.161775
next_word.lower():tuunen	I-PER	0.161509
word.lower():westerkwartier	B-LOC	0.161417
word.lower():20	B-MISC	0.161221
word.suffix3:20	B-MISC	0.161221
word.suffix2:20	B-MISC	0.161221
word.prefix3:20	B-MISC	0.161221
word.lower():zuudloaren	B-LOC	0.160383
word.suffix3:dse	B-MISC	0.160358
word.lower():hai	O	0.160183
word.lower():wilstoe	O	0.159837
word.prefix3:Rec	B-LOC	0.159722
prev_word.lower():tussen	B-LOC	0.159702
word.prefix3:Dod	I-PER	0.159675
word.suffix3:bie	O	0.159514
word.lower():doddel	I-PER	0.159459
next_word.lower():joen	O	0.159279
word.suffix3:mme	O	0.159115
word.suffix3:iet	B-MISC	0.159089
word.prefix3:Zol	B-MISC	0.15899
next_word.lower():zoo	B-MISC	0.158986
word.suffix3:ipt	O	0.15845
word.suffix2:lk	B-MISC	0.15784
word.prefix2:Al	B-PER	0.15763
word.prefix3:Lut	B-LOC	0.157089
word.prefix3:Noo	B-LOC	0.156798
word.prefix3:kwa	O	0.15657
word.prefix3:Gem	O	0.156514
word.prefix3:Gru	I-ORG	0.15646
word.suffix3:ies	I-PER	0.155935
word.lower():ootje	O	0.155839
word.prefix3:Oot	O	0.155839
word.prefix2:Om	B-LOC	0.15571
word.lower():zegers	I-PER	0.155421
prev_word.lower():diene	I-PER	0.155421
word.lower():oosterhörn	B-LOC	0.154582
next_word.lower():ingaon	B-LOC	0.154582
word.prefix2:Sp	I-ORG	0.154546
word.lower():sloepsteertend	O	0.154467
word.lower():mensdom	O	0.154408
word.suffix2:'n	B-MISC	0.154395
next_word.punct	I-ORG	0.154329
word.suffix2:rd	I-LOC	0.154012
prev_word.lower():moar	B-MISC	0.15369
next_word.lower():o.	O	0.153656
word.lower():verbond	I-ORG	0.153586
prev_word.lower():gymn.	I-ORG	0.153586
word.suffix2:ne	I-PER	0.153379
word.suffix3:jde	O	0.152984
word.suffix3:uud	I-LOC	0.1528
word.suffix3:hes	O	0.152275
word.suffix3:pen	B-PER	0.152185
word.prefix2:ga	O	0.151795
word.lower():schijvenaar	I-PER	0.151775
prev_word.lower():henk	I-PER	0.151775
word.prefix2:De	B-PER	0.151722
word.prefix3:Bar	B-MISC	0.151715
word.prefix3:Ned	B-LOC	0.151552
prev_word.lower():dr.	I-PER	0.151298
next_word.lower():f.	I-PER	0.151298
word.prefix3:noa	O	0.151213
word.suffix3:rne	O	0.150938
word.lower():guster	O	0.15082
word.lower():toch	O	0.150551
word.lower():schouwbörg	O	0.150234
word.prefix3:Nai	I-PER	0.150232
word.suffix3:eef	O	0.150131
word.lower():welmout	I-PER	0.150077
word.suffix3:ile	O	0.150026
next_word.lower():ging	B-PER	0.15002
word.prefix3:Zeu	O	0.149788
word.prefix2:20	B-MISC	0.14974
word.lower():wils	B-PER	0.149563
word.lower():woarvan	O	0.149312
word.prefix3:Opa	O	0.149273
word.prefix3:Hör	O	0.149156
word.prefix2:Hö	O	0.149156
word.lower():och	O	0.148587
word.suffix3:d'	B-MISC	0.148479
word.prefix3:d'	B-MISC	0.148479
word.suffix3:Hai	O	0.14846
word.wordshape():XXX	B-MISC	0.148223
word.wordshape():Xxxxxxxxxxxxxxxx	B-LOC	0.147744
prev_word.lower():tj.	B-LOC	0.147532
word.suffix3:aor	B-LOC	0.147455
